Balloon Bounder Cut-Down,
Balloon Ascent Technologies LLC,https://loonatec.com,,,,,,,,,,,

----- Settings -----
Hardware,v3,,,,,,,,,,,
Firmware,v7,,,,,,,,,,,
[MET=OFF], Mission Elapsed Time Trigger (1 to 1080 min),,,,,,,,,,,
[MAP=OFF], Min Atmospheric Pressure Trigger (8 to 1200 mBar),,,,,,,,,,,
[RDT=OFF], Rapid Descent Trigger ARM Pressure (8 to 1200 mBar),,,,,,,,,,,
[GAT=OFF], GPS Altitude Trigger (1 to 32500 m),,,,,,,,,,,
[GEO=1], GPS GeoFence Trigger (1 = Enabled),,,,,,,,,,,
   [GX1=-117.45346],    GPS Lon Min (-180 to 180),,,,,,,,,,,
   [GX2=-115.37704],    GPS Lon Max,,,,,,,,,,,
   [GY1=35.61093],    GPS Lat Min (-90 to 90),,,,,,,,,,,
   [GY2=37.17723],    GPS Lat Max,,,,,,,,,,,
[HSP=-10], Heater Set Point (-60 to 60 C),,,,,,,,,,,

----- Modules -----
Burn-wires,GOOD,,,,,,,,,,,
Pressure,GOOD,,,,,,,,,,,
GPS,GOOD,,,,,,,,,,,

----- Data -----
Time (s),SEF,HTR,GEO,Pres (mBar),Pres (kPa),Temp (C),Batt (V),Lat,Lon,Alt (m),Time (HH:MM:SS),Date (DDMMYY)
2719,,,,890,89,16,3.04,-116.02232,36.62218,1168.5,12:16:22,271020
2720,,,,889,88.9,16,3.04,-116.02239,36.62212,1171.1,12:16:23,
2721,,,,889,88.9,16,3.06,-116.02247,36.62202,1172.9,12:16:24,
2722,,,,888,88.8,16,3.06,-116.02256,36.62192,1176.6,12:16:25,
2723,,,,888,88.8,16,3.06,-116.02267,36.62184,1177,12:16:26,
2724,,,,887,88.7,16,3.06,-116.02279,36.62176,1181.1,12:16:27,
2725,,,,887,88.7,16,3.06,-116.02292,36.62168,1185.3,12:16:28,
2726,,,,886,88.6,16,3.06,-116.02305,36.62161,1188.6,12:16:29,
2727,,,,886,88.6,16,3.06,-116.02317,36.62154,1192.5,12:16:30,
2728,,,,886,88.6,16,3.06,-116.02329,36.62148,1196.6,12:16:31,
2729,,,,885,88.5,15,3.06,-116.02339,36.62143,1199.9,12:16:32,
2730,,,,885,88.5,15,3.06,-116.02349,36.62138,1203.3,12:16:33,
2731,,,,885,88.5,15,3.06,-116.02356,36.62132,1206.8,12:16:34,
2732,,,,884,88.4,15,3.06,-116.02365,36.62124,1211.6,12:16:35,
2733,,,,884,88.4,15,3.06,-116.02374,36.62115,1216.1,12:16:36,
2734,,,,883,88.3,15,3.06,-116.02382,36.62105,1219.8,12:16:37,
2735,,,,883,88.3,15,3.06,-116.02391,36.62095,1222.8,12:16:38,
2736,,,,882,88.2,15,3.06,-116.024,36.62085,1225.7,12:16:39,
2737,,,,882,88.2,15,3.06,-116.02407,36.62075,1228.8,12:16:40,
2738,,,,882,88.2,15,3.06,-116.02413,36.62064,1232.3,12:16:41,
2739,,,,882,88.2,15,3.06,-116.02422,36.62054,1236.6,12:16:42,
2740,,,,881,88.1,15,3.06,-116.02433,36.62044,1239.3,12:16:43,
2741,,,,881,88.1,15,3.06,-116.02445,36.62034,1241.7,12:16:44,
2742,,,,881,88.1,15,3.06,-116.02456,36.62025,1244.8,12:16:45,
2743,,,,880,88,15,3.06,-116.02465,36.62017,1248.3,12:16:46,
2744,,,,880,88,15,3.06,-116.02473,36.62008,1251.3,12:16:47,
2745,,,,879,87.9,15,3.06,-116.02479,36.62,1253.8,12:16:48,
2746,,,,879,87.9,15,3.06,-116.02485,36.61992,1257.7,12:16:49,
2747,,,,879,87.9,15,3.06,-116.02493,36.61985,1261.1,12:16:50,
2748,,,,878,87.8,15,3.06,-116.02501,36.61976,1265,12:16:51,
2749,,,,878,87.8,15,3.06,-116.02511,36.61967,1268.8,12:16:52,
2750,,,,877,87.7,15,3.06,-116.02519,36.61956,1272.8,12:16:53,
2751,,,,877,87.7,15,3.06,-116.02527,36.61945,1276.7,12:16:54,
2752,,,,876,87.6,15,3.06,-116.02534,36.61935,1281.2,12:16:55,
2753,,,,876,87.6,15,3.06,-116.02541,36.61925,1285.5,12:16:56,
2754,,,,876,87.6,15,3.06,-116.02548,36.61917,1289.7,12:16:57,
2755,,,,875,87.5,15,3.06,-116.02554,36.61909,1294.6,12:16:58,
2756,,,,875,87.5,15,3.06,-116.02561,36.61902,1299,12:16:59,
2757,,,,874,87.4,15,3.06,-116.02568,36.61896,1302.8,12:17:00,
2758,,,,874,87.4,15,3.06,-116.02575,36.6189,1306.5,12:17:01,
2759,,,,873,87.3,15,3.06,-116.02584,36.61883,1310.3,12:17:02,
2760,,,,873,87.3,14,3.06,-116.02594,36.61875,1314,12:17:03,
2761,,,,873,87.3,14,3.06,-116.02604,36.61866,1318.1,12:17:04,
2762,,,,872,87.2,14,3.06,-116.02613,36.61856,1322,12:17:05,
2763,,,,872,87.2,14,3.06,-116.02621,36.61845,1326.4,12:17:06,
2764,,,,871,87.1,14,3.06,-116.02628,36.61834,1330.7,12:17:07,
2765,,,,871,87.1,14,3.06,-116.02634,36.61824,1334.9,12:17:08,
2766,,,,870,87,14,3.06,-116.02639,36.61814,1339.3,12:17:09,
2767,,,,870,87,14,3.06,-116.02645,36.61806,1343.1,12:17:10,
2768,,,,870,87,14,3.06,-116.02651,36.61798,1347.3,12:17:11,
2769,,,,869,86.9,14,3.06,-116.02659,36.6179,1351.2,12:17:12,
2770,,,,868,86.8,14,3.06,-116.02667,36.61782,1355.6,12:17:13,
2771,,,,868,86.8,14,3.06,-116.02676,36.61772,1360.2,12:17:14,
2772,,,,868,86.8,14,3.06,-116.02685,36.61762,1364.2,12:17:15,
2773,,,,867,86.7,14,3.06,-116.02693,36.6175,1368.3,12:17:16,
2774,,,,867,86.7,14,3.06,-116.027,36.61738,1372.7,12:17:17,
2775,,,,866,86.6,14,3.06,-116.02704,36.61727,1377.1,12:17:18,
2776,,,,866,86.6,14,3.06,-116.02708,36.61716,1381.6,12:17:19,
2777,,,,865,86.5,14,3.06,-116.02713,36.61707,1386.2,12:17:20,
2778,,,,865,86.5,14,3.06,-116.02717,36.61698,1390.7,12:17:21,
2779,,,,865,86.5,14,3.06,-116.02723,36.6169,1395.1,12:17:22,
2780,,,,864,86.4,14,3.06,-116.0273,36.61681,1399.2,12:17:23,
2781,,,,864,86.4,14,3.06,-116.02738,36.61672,1403.8,12:17:24,
2782,,,,863,86.3,14,3.06,-116.02746,36.61662,1408.2,12:17:25,
2783,,,,863,86.3,14,3.06,-116.02754,36.61651,1412.4,12:17:26,
2784,,,,862,86.2,14,3.06,-116.02761,36.61639,1416.7,12:17:27,
2785,,,,862,86.2,14,3.06,-116.02767,36.61626,1421,12:17:28,
2786,,,,861,86.1,14,3.06,-116.02772,36.61615,1425.4,12:17:29,
2787,,,,861,86.1,14,3.06,-116.02776,36.61604,1429.9,12:17:30,
2788,,,,861,86.1,14,3.06,-116.0278,36.61595,1434.3,12:17:31,
2789,,,,860,86,14,3.06,-116.02786,36.61586,1438.8,12:17:32,
2790,,,,860,86,14,3.06,-116.02792,36.61578,1443.2,12:17:33,
2791,,,,859,85.9,14,3.06,-116.028,36.61569,1447.7,12:17:34,
2792,,,,859,85.9,14,3.06,-116.02808,36.61559,1452.3,12:17:35,
2793,,,,858,85.8,14,3.06,-116.02816,36.61548,1456.7,12:17:36,
2794,,,,858,85.8,14,3.06,-116.02823,36.61536,1461.2,12:17:37,
2795,,,,857,85.7,13,3.06,-116.02829,36.61524,1465.7,12:17:38,
2796,,,,857,85.7,13,3.06,-116.02834,36.61511,1469.4,12:17:39,
2797,,,,856,85.6,13,3.06,-116.02838,36.615,1473.3,12:17:40,
2798,,,,856,85.6,13,3.06,-116.02842,36.6149,1477.1,12:17:41,
2799,,,,855,85.5,13,3.06,-116.02846,36.61481,1481.4,12:17:42,
2800,,,,855,85.5,13,3.06,-116.02852,36.61471,1486,12:17:43,
2801,,,,855,85.5,13,3.06,-116.02859,36.61461,1490.7,12:17:44,
2802,,,,854,85.4,13,3.06,-116.02867,36.6145,1495.1,12:17:45,
2803,,,,854,85.4,13,3.06,-116.02876,36.61439,1499.5,12:17:46,
2804,,,,853,85.3,13,3.06,-116.02883,36.61427,1504.2,12:17:47,
2805,,,,853,85.3,13,3.06,-116.02888,36.61415,1508.5,12:17:48,
2806,,,,852,85.2,13,3.06,-116.02892,36.61403,1512.3,12:17:49,
2807,,,,852,85.2,13,3.06,-116.02896,36.61392,1516.4,12:17:50,
2808,,,,851,85.1,13,3.06,-116.02899,36.61381,1520.5,12:17:51,
2809,,,,851,85.1,13,3.06,-116.02904,36.61372,1524.5,12:17:52,
2810,,,,851,85.1,13,3.06,-116.0291,36.61363,1528.3,12:17:53,
2811,,,,850,85,13,3.06,-116.02918,36.61354,1532,12:17:54,
2812,,,,850,85,13,3.06,-116.02926,36.61344,1536.2,12:17:55,
2813,,,,849,84.9,13,3.06,-116.02935,36.61333,1540.5,12:17:56,
2814,,,,849,84.9,13,3.06,-116.02942,36.6132,1544.7,12:17:57,
2815,,,,848,84.8,13,3.06,-116.0295,36.61307,1549.1,12:17:58,
2816,,,,848,84.8,13,3.06,-116.02956,36.61294,1553.5,12:17:59,
2817,,,,848,84.8,13,3.06,-116.0296,36.61281,1558,12:18:00,
2818,,,,847,84.7,13,3.06,-116.02964,36.61269,1562.3,12:18:01,
2819,,,,847,84.7,13,3.06,-116.02969,36.61257,1566.4,12:18:02,
2820,,,,846,84.6,13,3.06,-116.02973,36.61247,1570.2,12:18:03,
2821,,,,846,84.6,13,3.06,-116.02979,36.61236,1574,12:18:04,
2822,,,,845,84.5,13,3.06,-116.02986,36.61226,1577.6,12:18:05,
2823,,,,845,84.5,13,3.06,-116.02993,36.61215,1581.4,12:18:06,
2824,,,,845,84.5,13,3.06,-116.03002,36.61203,1585.3,12:18:07,
2825,,,,844,84.4,13,3.06,-116.03011,36.61189,1589.1,12:18:08,
2826,,,,844,84.4,13,3.06,-116.03018,36.61174,1593.2,12:18:09,
2827,,,,843,84.3,13,3.06,-116.03025,36.6116,1597.8,12:18:10,
2828,,,,843,84.3,12,3.06,-116.03031,36.61146,1602.4,12:18:11,
2829,,,,842,84.2,12,3.06,-116.03038,36.61133,1607.2,12:18:12,
2830,,,,842,84.2,12,3.06,-116.03043,36.61119,1611.7,12:18:13,
2831,,,,841,84.1,12,3.05,-116.03049,36.61104,1616.2,12:18:14,
2832,,,,841,84.1,12,3.05,-116.03056,36.61088,1620.7,12:18:15,
2833,,,,841,84.1,12,3.05,-116.03063,36.61073,1625.4,12:18:16,
2834,,,,840,84,12,3.05,-116.03072,36.61058,1630.4,12:18:17,
2835,,,,840,84,12,3.05,-116.03081,36.61044,1635,12:18:18,
2836,,,,839,83.9,12,3.05,-116.03091,36.61031,1638.9,12:18:19,
2837,,,,839,83.9,12,3.05,-116.03102,36.61017,1643,12:18:20,
2838,,,,838,83.8,12,3.05,-116.03112,36.61003,1646.5,12:18:21,
2839,,,,838,83.8,12,3.05,-116.03123,36.60988,1649.6,12:18:22,
2840,,,,838,83.8,12,3.05,-116.03134,36.60975,1652.3,12:18:23,
2841,,,,837,83.7,12,3.06,-116.03143,36.60963,1655.5,12:18:24,
2842,,,,837,83.7,12,3.06,-116.03151,36.60951,1658.6,12:18:25,
2843,,,,837,83.7,12,3.06,-116.03157,36.60939,1662.3,12:18:26,
2844,,,,836,83.6,12,3.06,-116.03163,36.60925,1666.7,12:18:27,
2845,,,,836,83.6,12,3.06,-116.0317,36.60911,1670.8,12:18:28,
2846,,,,835,83.5,12,3.06,-116.03175,36.60895,1675.1,12:18:29,
2847,,,,835,83.5,12,3.06,-116.03181,36.6088,1679.6,12:18:30,
2848,,,,834,83.4,12,3.06,-116.03186,36.60865,1683.8,12:18:31,
2849,,,,834,83.4,12,3.06,-116.03193,36.60848,1687.9,12:18:32,
2850,,,,833,83.3,12,3.06,-116.03202,36.60832,1691.6,12:18:33,
2851,,,,833,83.3,12,3.06,-116.03211,36.60816,1695.8,12:18:34,
2852,,,,833,83.3,12,3.06,-116.0322,36.60801,1699.8,12:18:35,
2853,,,,832,83.2,12,3.06,-116.0323,36.60787,1703.9,12:18:36,
2854,,,,832,83.2,12,3.06,-116.03238,36.60774,1707.9,12:18:37,
2855,,,,831,83.1,12,3.06,-116.03246,36.60762,1711.9,12:18:38,
2856,,,,831,83.1,12,3.06,-116.03252,36.60749,1716.1,12:18:39,
2857,,,,831,83.1,12,3.06,-116.03258,36.60736,1720.3,12:18:40,
2858,,,,830,83,12,3.06,-116.03263,36.60721,1723.9,12:18:41,
2859,,,,830,83,12,3.06,-116.03269,36.60707,1727.9,12:18:42,
2860,,,,829,82.9,12,3.06,-116.03277,36.60692,1732.1,12:18:43,
2861,,,,829,82.9,11,3.06,-116.03285,36.60677,1736.6,12:18:44,
2862,,,,829,82.9,11,3.06,-116.03295,36.60662,1740.9,12:18:45,
2863,,,,828,82.8,11,3.06,-116.03305,36.60649,1745.1,12:18:46,
2864,,,,828,82.8,11,3.06,-116.03316,36.60637,1749,12:18:47,
2865,,,,827,82.7,11,3.06,-116.03325,36.60625,1752.9,12:18:48,
2866,,,,827,82.7,11,3.06,-116.03334,36.60613,1757.5,12:18:49,
2867,,,,826,82.6,11,3.06,-116.0334,36.60601,1762,12:18:50,
2868,,,,826,82.6,11,3.06,-116.03347,36.60587,1766.1,12:18:51,
2869,,,,825,82.5,11,3.06,-116.03353,36.60573,1770.3,12:18:52,
2870,,,,825,82.5,11,3.06,-116.03359,36.60557,1774.4,12:18:53,
2871,,,,825,82.5,11,3.06,-116.03369,36.60543,1779.1,12:18:54,
2872,,,,824,82.4,11,3.06,-116.03378,36.60528,1783.3,12:18:55,
2873,,,,824,82.4,11,3.06,-116.03388,36.60515,1787.4,12:18:56,
2874,,,,823,82.3,11,3.06,-116.03399,36.60502,1791.3,12:18:57,
2875,,,,823,82.3,11,3.06,-116.03408,36.6049,1795.2,12:18:58,
2876,,,,822,82.2,11,3.06,-116.03417,36.60478,1799,12:18:59,
2877,,,,822,82.2,11,3.06,-116.03425,36.60467,1803,12:19:00,
2878,,,,822,82.2,11,3.06,-116.03432,36.60456,1807.2,12:19:01,
2879,,,,821,82.1,11,3.06,-116.0344,36.60444,1812.1,12:19:02,
2880,,,,821,82.1,11,3.06,-116.03448,36.60431,1817.1,12:19:03,
2881,,,,820,82,11,3.06,-116.03458,36.60418,1822.6,12:19:04,
2882,,,,820,82,11,3.06,-116.03468,36.60405,1826.8,12:19:05,
2883,,,,819,81.9,11,3.06,-116.03479,36.60391,1831.4,12:19:06,
2884,,,,819,81.9,11,3.06,-116.03489,36.60378,1836,12:19:07,
2885,,,,818,81.8,11,3.06,-116.035,36.60364,1840,12:19:08,
2886,,,,818,81.8,11,3.06,-116.03511,36.60351,1844,12:19:09,
2887,,,,818,81.8,11,3.06,-116.03523,36.60338,1848.2,12:19:10,
2888,,,,817,81.7,10,3.06,-116.03533,36.60327,1852.3,12:19:11,
2889,,,,817,81.7,10,3.06,-116.03544,36.60317,1856.6,12:19:12,
2890,,,,816,81.6,10,3.06,-116.03553,36.60308,1861.2,12:19:13,
2891,,,,816,81.6,10,3.06,-116.03561,36.60298,1866.3,12:19:14,
2892,,,,815,81.5,10,3.06,-116.03568,36.60288,1871.3,12:19:15,
2893,,,,815,81.5,10,3.06,-116.03574,36.60277,1876.3,12:19:16,
2894,,,,814,81.4,10,3.06,-116.0358,36.60265,1881.2,12:19:17,
2895,,,,814,81.4,10,3.06,-116.03587,36.60253,1886,12:19:18,
2896,,,,813,81.3,10,3.06,-116.03595,36.60241,1891.2,12:19:19,
2897,,,,813,81.3,10,3.06,-116.03604,36.60229,1896.3,12:19:20,
2898,,,,812,81.2,10,3.06,-116.03614,36.60218,1901.6,12:19:21,
2899,,,,812,81.2,10,3.06,-116.03625,36.60208,1907,12:19:22,
2900,,,,811,81.1,10,3.06,-116.03635,36.602,1912,12:19:23,
2901,,,,811,81.1,10,3.06,-116.03644,36.60192,1917,12:19:24,
2902,,,,810,81,10,3.06,-116.03652,36.60184,1922.1,12:19:25,
2903,,,,809,80.9,10,3.06,-116.03661,36.60176,1927.3,12:19:26,
2904,,,,809,80.9,10,3.06,-116.0367,36.60168,1932.9,12:19:27,
2905,,,,808,80.8,10,3.06,-116.03681,36.60159,1938.7,12:19:28,
2906,,,,808,80.8,10,3.06,-116.03692,36.6015,1944.1,12:19:29,
2907,,,,807,80.7,10,3.06,-116.03704,36.60141,1949.7,12:19:30,
2908,,,,807,80.7,10,3.06,-116.03715,36.60131,1955.1,12:19:31,
2909,,,,806,80.6,10,3.06,-116.03726,36.6012,1959.9,12:19:32,
2910,,,,806,80.6,10,3.06,-116.03736,36.60108,1965.2,12:19:33,
2911,,,,805,80.5,10,3.04,-116.03746,36.60096,1970.9,12:19:34,
2912,,,,805,80.5,10,3.04,-116.03757,36.60084,1976.1,12:19:35,
2913,,,,804,80.4,10,3.04,-116.03768,36.60073,1981.7,12:19:36,
2914,,,,803,80.3,10,3.04,-116.03781,36.60062,1987.2,12:19:37,
2915,,,,803,80.3,10,3.04,-116.03793,36.60051,1992.9,12:19:38,
2916,,,,802,80.2,10,3.04,-116.03806,36.60039,1998.8,12:19:39,
2917,,,,802,80.2,10,3.04,-116.03819,36.60028,2004.9,12:19:40,
2918,,,,801,80.1,10,3.04,-116.03831,36.60017,2010.8,12:19:41,
2919,,,,800,80,10,3.04,-116.03843,36.60007,2016.7,12:19:42,
2920,,,,800,80,10,3.04,-116.03857,36.59997,2022.4,12:19:43,
2921,,,,799,79.9,10,3.05,-116.03871,36.59988,2028.1,12:19:44,
2922,,,,799,79.9,10,3.05,-116.03885,36.59979,2033.2,12:19:45,
2923,,,,798,79.8,10,3.05,-116.03898,36.59971,2038.1,12:19:46,
2924,,,,798,79.8,10,3.05,-116.03909,36.59963,2042.8,12:19:47,
2925,,,,798,79.8,10,3.05,-116.03919,36.59955,2047.8,12:19:48,
2926,,,,797,79.7,10,3.05,-116.03929,36.59946,2053.4,12:19:49,
2927,,,,796,79.6,10,3.05,-116.03939,36.59936,2059.1,12:19:50,
2928,,,,796,79.6,10,3.05,-116.03949,36.59925,2064.2,12:19:51,
2929,,,,795,79.5,10,3.05,-116.03961,36.59912,2068.8,12:19:52,
2930,,,,795,79.5,10,3.05,-116.03972,36.599,2073.8,12:19:53,
2931,,,,794,79.4,10,3.05,-116.03984,36.59889,2079.5,12:19:54,
2932,,,,794,79.4,10,3.05,-116.03997,36.59878,2085.3,12:19:55,
2933,,,,793,79.3,10,3.05,-116.04009,36.59869,2091.3,12:19:56,
2934,,,,793,79.3,10,3.05,-116.0402,36.5986,2097.3,12:19:57,
2935,,,,792,79.2,10,3.05,-116.04031,36.59851,2103.3,12:19:58,
2936,,,,791,79.1,10,3.05,-116.0404,36.59842,2109,12:19:59,
2937,,,,791,79.1,10,3.05,-116.04049,36.59832,2114.8,12:20:00,
2938,,,,790,79,10,3.05,-116.04058,36.59821,2120.6,12:20:01,
2939,,,,790,79,10,3.05,-116.04066,36.5981,2126.4,12:20:02,
2940,,,,789,78.9,10,3.05,-116.04076,36.59798,2131.8,12:20:03,
2941,,,,789,78.9,10,3.05,-116.04087,36.59785,2136.9,12:20:04,
2942,,,,788,78.8,10,3.05,-116.04098,36.59772,2142.3,12:20:05,
2943,,,,787,78.7,10,3.05,-116.04111,36.59759,2148.1,12:20:06,
2944,,,,787,78.7,10,3.05,-116.04124,36.59748,2154,12:20:07,
2945,,,,786,78.6,10,3.05,-116.04137,36.59737,2159.8,12:20:08,
2946,,,,786,78.6,10,3.05,-116.04149,36.59728,2165.5,12:20:09,
2947,,,,786,78.6,10,3.05,-116.04161,36.59719,2171.2,12:20:10,
2948,,,,785,78.5,10,3.05,-116.04172,36.59709,2171.2,12:20:11,271020
2949,,,,784,78.4,10,3.05,-116.04191,36.59689,2188.6,12:20:13,
2950,,,,783,78.3,9,3.05,-116.042,36.59677,2194.5,12:20:14,
2951,,,,783,78.3,10,3.05,-116.0421,36.59665,2200.5,12:20:15,
2952,,,,782,78.2,9,3.05,-116.04222,36.59653,2206.2,12:20:16,
2953,,,,781,78.1,9,3.05,-116.04235,36.5964,2211.9,12:20:17,
2954,,,,781,78.1,9,3.05,-116.04249,36.59627,2217.8,12:20:18,
2955,,,,780,78,9,3.05,-116.04264,36.59616,2223.4,12:20:19,
2956,,,,780,78,9,3.05,-116.04278,36.59606,2229.1,12:20:20,
2957,,,,779,77.9,9,3.05,-116.04291,36.59597,2234.2,12:20:21,
2958,,,,778,77.8,9,3.05,-116.04303,36.59588,2239.5,12:20:22,
2959,,,,778,77.8,9,3.05,-116.04314,36.59578,2245.1,12:20:23,
2960,,,,778,77.8,9,3.05,-116.04325,36.59567,2251.1,12:20:24,
2961,,,,777,77.7,9,3.04,-116.04335,36.59555,2256.9,12:20:25,
2962,,,,776,77.6,9,3.04,-116.04347,36.59542,2262.7,12:20:26,
2963,,,,776,77.6,9,3.04,-116.04359,36.5953,2268.7,12:20:27,
2964,,,,775,77.5,9,3.04,-116.04372,36.59517,2274.4,12:20:28,
2965,,,,775,77.5,9,3.04,-116.04386,36.59506,2280.5,12:20:29,
2966,,,,774,77.4,9,3.04,-116.04399,36.59496,2286.6,12:20:30,
2967,,,,773,77.3,9,3.04,-116.04412,36.59486,2292.8,12:20:31,
2968,,,,773,77.3,9,3.04,-116.04423,36.59477,2298.6,12:20:32,
2969,,,,772,77.2,9,3.04,-116.04433,36.59468,2304.1,12:20:33,
2970,,,,772,77.2,9,3.04,-116.04442,36.59457,2309.6,12:20:34,
2971,,,,771,77.1,9,3.04,-116.04451,36.59445,2315.2,12:20:35,
2972,,,,770,77,9,3.04,-116.04461,36.59434,2321.3,12:20:36,
2973,,,,770,77,9,3.04,-116.04473,36.59422,2327.7,12:20:37,
2974,,,,770,77,9,3.04,-116.04487,36.5941,2334.1,12:20:38,
2975,,,,768,76.8,9,3.04,-116.04502,36.59399,2340.4,12:20:39,
2976,,,,768,76.8,9,3.04,-116.04516,36.59387,2346.8,12:20:40,
2977,,,,768,76.8,9,3.04,-116.04531,36.59377,2353.5,12:20:41,
2978,,,,767,76.7,9,3.04,-116.04543,36.59368,2359.8,12:20:42,
2979,,,,766,76.6,9,3.04,-116.04554,36.59358,2365.7,12:20:43,
2980,,,,766,76.6,9,3.04,-116.04564,36.59348,2371.3,12:20:44,
2981,,,,765,76.5,9,3.04,-116.04574,36.59337,2377.4,12:20:45,
2982,,,,765,76.5,9,3.04,-116.04584,36.59325,2383.6,12:20:46,
2983,,,,764,76.4,9,3.04,-116.04595,36.59312,2389.7,12:20:47,
2984,,,,763,76.3,9,3.04,-116.04606,36.59298,2396.2,12:20:48,
2985,,,,763,76.3,9,3.04,-116.04618,36.59285,2403,12:20:49,
2986,,,,762,76.2,9,3.04,-116.04632,36.59273,2409.9,12:20:50,
2987,,,,761,76.1,9,3.04,-116.04646,36.59262,2417.1,12:20:51,
2988,,,,760,76,8,3.04,-116.0466,36.59252,2423.9,12:20:52,
2989,,,,760,76,8,3.04,-116.04673,36.59242,2430.8,12:20:53,
2990,,,,759,75.9,8,3.04,-116.04683,36.59232,2437.3,12:20:54,
2991,,,,759,75.9,9,3.04,-116.04693,36.59221,2443.5,12:20:55,
2992,,,,758,75.8,8,3.04,-116.04702,36.5921,2449.3,12:20:56,
2993,,,,758,75.8,8,3.04,-116.04712,36.59197,2455.1,12:20:57,
2994,,,,757,75.7,8,3.04,-116.04723,36.59183,2460.5,12:20:58,
2995,,,,757,75.7,8,3.04,-116.04736,36.59169,2466.1,12:20:59,
2996,,,,756,75.6,8,3.04,-116.04749,36.59155,2472.5,12:21:00,
2997,,,,755,75.5,8,3.04,-116.04763,36.59142,2479.2,12:21:01,
2998,,,,755,75.5,8,3.04,-116.04776,36.5913,2486.2,12:21:02,
2999,,,,754,75.4,8,3.04,-116.04788,36.59118,2493.3,12:21:03,
3000,,,,753,75.3,8,3.04,-116.04801,36.59107,2500.5,12:21:04,
3001,,,,753,75.3,8,3.04,-116.04812,36.59096,2507.6,12:21:05,
3002,,,,752,75.2,8,3.04,-116.04823,36.59085,2514.7,12:21:06,
3003,,,,751,75.1,8,3.04,-116.04831,36.59072,2521.7,12:21:07,
3004,,,,751,75.1,8,3.04,-116.0484,36.59059,2528.4,12:21:08,
3005,,,,750,75,8,3.04,-116.04848,36.59046,2534.6,12:21:09,
3006,,,,749,74.9,8,3.04,-116.04856,36.59032,2540.6,12:21:10,
3007,,,,749,74.9,8,3.04,-116.04865,36.59018,2547,12:21:11,
3008,,,,749,74.9,8,3.04,-116.04875,36.59004,2553.5,12:21:12,
3009,,,,748,74.8,8,3.04,-116.04887,36.58991,2560,12:21:13,
3010,,,,747,74.7,8,3.04,-116.049,36.58978,2566.2,12:21:14,
3011,,,,747,74.7,8,3.04,-116.04913,36.58966,2572.3,12:21:15,
3012,,,,746,74.6,8,3.04,-116.04924,36.58956,2578.5,12:21:16,
3013,,,,746,74.6,8,3.04,-116.04935,36.58946,2584.8,12:21:17,
3014,,,,745,74.5,8,3.04,-116.04943,36.58935,2590.8,12:21:18,
3015,,,,745,74.5,8,3.04,-116.04951,36.58924,2596.9,12:21:19,
3016,,,,744,74.4,8,3.04,-116.04958,36.58913,2603.2,12:21:20,
3017,,,,743,74.3,8,3.04,-116.04965,36.589,2609.4,12:21:21,
3018,,,,743,74.3,8,3.04,-116.04972,36.58887,2615.4,12:21:22,
3019,,,,742,74.2,8,3.04,-116.04978,36.58873,2621.2,12:21:23,
3020,,,,742,74.2,8,3.04,-116.04985,36.5886,2626.8,12:21:24,
3021,,,,741,74.1,8,3.04,-116.04994,36.58846,2632.9,12:21:25,
3022,,,,740,74,8,3.04,-116.05003,36.58832,2639.2,12:21:26,
3023,,,,740,74,8,3.04,-116.05012,36.5882,2645.5,12:21:27,
3024,,,,739,73.9,8,3.04,-116.05022,36.58808,2651.9,12:21:28,
3025,,,,739,73.9,8,3.04,-116.0503,36.58797,2658.7,12:21:29,
3026,,,,738,73.8,8,3.04,-116.05038,36.58786,2665.4,12:21:30,
3027,,,,737,73.7,8,3.04,-116.05043,36.58774,2672,12:21:31,
3028,,,,737,73.7,8,3.04,-116.05048,36.58763,2678.3,12:21:32,
3029,,,,736,73.6,8,3.04,-116.05052,36.58749,2684.5,12:21:33,
3030,,,,736,73.6,8,3.04,-116.05057,36.58734,2690.3,12:21:34,
3031,,,,735,73.5,8,3.04,-116.05062,36.58719,2696.1,12:21:35,
3032,,,,735,73.5,8,3.04,-116.05068,36.58703,2702,12:21:36,
3033,,,,734,73.4,8,3.04,-116.05075,36.58687,2708.3,12:21:37,
3034,,,,734,73.4,8,3.04,-116.05084,36.58671,2714.5,12:21:38,
3035,,,,733,73.3,8,3.04,-116.05091,36.58656,2721.2,12:21:39,
3036,,,,732,73.2,8,3.04,-116.051,36.58641,2727.9,12:21:40,
3037,,,,732,73.2,8,3.04,-116.05107,36.58626,2735.2,12:21:41,
3038,,,,731,73.1,8,3.04,-116.05114,36.58611,2742.4,12:21:42,
3039,,,,730,73,8,3.04,-116.0512,36.58596,2749.4,12:21:43,
3040,,,,730,73,8,3.04,-116.05125,36.58582,2755.8,12:21:44,
3041,,,,729,72.9,8,3.04,-116.05129,36.58567,2761.7,12:21:45,
3042,,,,729,72.9,8,3.04,-116.05132,36.58551,2767.4,12:21:46,
3043,,,,728,72.8,8,3.04,-116.05136,36.58534,2773.1,12:21:47,
3044,,,,728,72.8,8,3.04,-116.0514,36.58516,2778.7,12:21:48,
3045,,,,727,72.7,8,3.04,-116.05146,36.58498,2784.5,12:21:49,
3046,,,,727,72.7,8,3.04,-116.05152,36.58479,2790.7,12:21:50,
